sid,uid,pid,code_size,run_time,run_memory,when,score
337788,2723,566,1620,0,1752,2024-04-27 20:57:51.829586,100
337789,2538,569,1639,0,1696,2024-04-27 21:10:19.912073,100
337790,2625,574,916,0,1720,2024-04-27 21:13:35.889537,100
337791,2435,569,2193,0,1644,2024-04-27 21:20:32.623525,20
337792,1718,567,2906,0,1640,2024-04-27 21:23:42.055557,100
337793,2435,569,2143,0,1720,2024-04-27 21:25:26.759923,20
337794,2085,621,2416,469,4768,2024-04-27 21:26:39.600431,0
337795,2538,569,1617,0,1760,2024-04-27 21:26:49.13985,100
337796,2085,621,2436,847,10928,2024-04-27 21:29:08.326263,0
337797,2538,569,1619,0,1824,2024-04-27 21:30:31.755436,20
337798,2538,569,1619,0,1712,2024-04-27 21:31:38.896985,0
337799,2538,569,1619,0,1760,2024-04-27 21:32:49.443477,20
337800,2435,569,2174,0,1668,2024-04-27 21:33:17.350625,20
337801,2538,569,1619,0,1716,2024-04-27 21:33:55.319505,100
337802,2435,569,2075,0,1636,2024-04-27 21:34:14.126544,0
337803,2435,569,2173,0,1636,2024-04-27 21:35:52.931077,20
337804,2085,621,2432,832,10928,2024-04-27 21:36:53.082542,0
337805,2085,621,2427,807,10928,2024-04-27 21:37:09.671485,100
337806,2085,621,2235,818,10928,2024-04-27 21:39:11.72227,100
337807,2435,569,2176,0,1672,2024-04-27 21:43:00.917161,20
337808,2292,569,2080,0,0,2024-04-27 21:48:09.790923,0
337809,1548,621,2064,147,8792,2024-04-27 21:48:26.712234,33
337810,1548,621,2019,18,4076,2024-04-27 21:49:12.573615,33
337811,1548,621,2016,0,1760,2024-04-27 21:50:28.269998,0
337812,1548,621,2020,348,8796,2024-04-27 21:50:56.895068,33
337813,1548,621,2190,360,8800,2024-04-27 21:55:55.920211,33
337814,2435,569,1943,0,1720,2024-04-27 21:59:18.696382,20
337815,2435,569,1900,0,1720,2024-04-27 22:15:35.12251,20
337816,1548,621,2190,352,11928,2024-04-27 22:29:34.460349,33
337817,2625,573,975,0,1728,2024-04-27 22:31:38.625711,66
337818,2625,573,969,0,1780,2024-04-27 22:33:49.195579,100
337819,1699,620,6717,0,1820,2024-04-27 22:37:15.423801,0
337820,1699,620,130,0,1880,2024-04-27 22:39:28.274071,0
337821,1699,620,112,1,1864,2024-04-27 22:40:01.324522,0
337822,1699,620,234,0,1872,2024-04-27 22:45:13.625513,0
337823,1889,620,3648,0,1720,2024-04-27 22:48:29.502779,0
337824,1699,620,188,0,1760,2024-04-27 22:50:56.496588,0
337825,1699,620,124,0,0,2024-04-27 22:55:02.687376,0
337826,1699,620,51,1,1876,2024-04-27 22:55:20.201408,0
337827,1699,620,127,0,1868,2024-04-27 22:58:41.348827,9
337828,1699,620,119,9,1796,2024-04-27 23:01:13.176307,9
337829,1699,620,101,0,1792,2024-04-27 23:01:41.94921,9
337830,1699,620,41,0,1764,2024-04-27 23:02:20.578339,0
337831,2292,569,2103,9985,1684,2024-04-27 23:03:49.42147,0
337832,2292,569,2160,0,1792,2024-04-27 23:06:31.016701,0
337833,1551,621,1461,1392,12104,2024-04-27 23:14:23.771703,100
337834,1491,620,6458,0,1760,2024-04-27 23:19:38.2473,100
337835,1548,621,2192,4557,524016,2024-04-27 23:24:44.912886,33
337836,1548,621,2190,4735,491356,2024-04-27 23:26:11.87462,33
337837,1548,621,2190,354,9112,2024-04-27 23:27:20.971613,33
337838,2292,569,2241,0,1768,2024-04-27 23:42:31.697077,0
337839,1548,621,2203,4830,490180,2024-04-27 23:45:03.478923,33
337840,1548,621,2169,2602,270408,2024-04-27 23:46:25.001353,33
337841,1548,621,1903,1936,147412,2024-04-27 23:49:46.367147,33
337842,1548,621,2089,341,6812,2024-04-28 00:02:00.450925,33
337843,1515,621,2005,1634,18784,2024-04-28 00:02:37.846925,0
337844,1515,621,2045,1617,18784,2024-04-28 00:04:20.123476,0
337845,1548,621,2090,334,6812,2024-04-28 00:05:53.607616,33
337846,1548,621,2095,1708,149556,2024-04-28 00:09:48.086037,33
337847,1548,621,2095,326,6812,2024-04-28 00:10:15.670298,33
337848,1548,621,2091,327,5252,2024-04-28 00:10:37.782399,33
337849,1579,621,764,19979,3132,2024-04-28 01:41:19.85262,0
337850,1579,621,764,19960,3136,2024-04-28 01:41:37.00094,0
337851,1548,621,2097,1671,147996,2024-04-28 08:37:11.202885,33
337852,1548,621,2096,338,6812,2024-04-28 08:37:48.05663,33
337853,2196,567,2631,0,1668,2024-04-28 09:31:17.393389,100
337854,1542,621,2465,560,6780,2024-04-28 11:03:22.592043,100
337856,1628,621,2010,9721,50720,2024-04-28 12:28:19.354935,26
337857,1628,621,2014,10469,50720,2024-04-28 12:33:24.415975,0
337858,1628,621,2021,8910,50720,2024-04-28 12:46:26.465586,100
337859,1686,620,7830,6,1748,2024-04-28 13:07:40.989396,0
337860,1838,621,563,19983,3200,2024-04-28 16:05:48.170573,33
337861,2547,572,1671,3,1648,2024-04-28 16:40:56.706945,66
337862,2547,572,1613,0,1756,2024-04-28 16:54:04.647314,100
337863,2547,572,1769,0,1652,2024-04-28 16:57:22.362923,66
337864,2547,572,1786,0,1812,2024-04-28 16:59:26.97976,66
337865,2235,572,1035,0,1716,2024-04-28 17:00:28.86572,100
337866,2547,572,1786,0,1740,2024-04-28 17:00:46.929278,66
337868,1393,620,6216,0,1864,2024-04-28 17:48:44.814449,100
337869,1451,620,5456,0,1808,2024-04-28 17:59:17.308626,81
337870,1451,620,5610,0,1812,2024-04-28 18:02:16.433411,81
337871,1451,620,5595,9,1784,2024-04-28 18:03:19.538556,81
337872,1451,620,5722,0,1872,2024-04-28 18:29:53.109488,81
337873,2764,562,834,0,1736,2024-04-28 18:51:52.400847,16
337874,2770,574,759,0,1716,2024-04-28 18:54:18.897014,100
337875,2688,573,884,0,0,2024-04-28 18:54:58.205279,0
337876,2688,573,884,0,0,2024-04-28 18:55:32.032423,0
337877,2688,573,1296,4,1736,2024-04-28 18:56:18.965566,33
337878,2695,573,850,0,1780,2024-04-28 18:56:55.526314,50
337879,2688,573,898,0,1736,2024-04-28 18:59:28.510571,100
337880,2666,573,988,0,1716,2024-04-28 19:00:39.23412,100
337881,2695,573,802,0,1752,2024-04-28 19:04:28.255202,100
337882,2678,573,1302,0,1692,2024-04-28 19:04:38.860511,100
337883,2667,573,1086,0,1732,2024-04-28 19:05:16.051546,100
337884,2734,573,928,0,1736,2024-04-28 19:06:35.002256,100
337885,2667,573,1090,0,1696,2024-04-28 19:06:58.364579,100
337886,2667,573,1142,2,1804,2024-04-28 19:07:53.253777,83
337887,2728,573,999,0,1784,2024-04-28 19:08:34.953782,50
337888,2665,573,1075,0,1688,2024-04-28 19:08:41.003423,100
337889,2678,574,1470,0,1668,2024-04-28 19:09:00.196638,100
337890,2693,573,976,0,1736,2024-04-28 19:09:47.918993,100
337891,2710,573,1183,1,1860,2024-04-28 19:10:42.083076,83
337892,2727,573,893,0,1716,2024-04-28 19:10:46.903999,50
337893,2710,573,1218,3,1864,2024-04-28 19:11:49.270215,66
337894,2667,573,1066,0,1724,2024-04-28 19:11:59.348532,100
337896,2710,573,1218,0,1840,2024-04-28 19:13:29.400474,100
337897,2727,573,908,0,1776,2024-04-28 19:14:07.602552,100
337898,2696,573,943,0,1696,2024-04-28 19:14:59.176668,100
337899,2674,573,1100,1,1856,2024-04-28 19:15:30.466835,83
337900,1889,620,3579,1,1912,2024-04-28 19:15:40.90608,0
337901,2683,571,1009,0,1772,2024-04-28 19:15:49.582045,0
337902,2674,573,1106,2,1864,2024-04-28 19:16:13.748599,83
337903,1966,573,1279,0,1656,2024-04-28 19:16:31.48535,100
337904,2695,574,962,0,1720,2024-04-28 19:17:01.594399,100
337905,2665,573,974,0,1732,2024-04-28 19:17:45.364346,50
337906,2449,564,2212,0,1632,2024-04-28 19:19:08.193146,40
337907,2665,573,976,0,1776,2024-04-28 19:19:15.514194,50
337908,2683,571,1034,0,1740,2024-04-28 19:20:20.192479,0
337909,2142,569,2734,0,1672,2024-04-28 19:21:03.978711,100
337910,2665,573,1038,0,1724,2024-04-28 19:21:04.659224,50
337911,2695,564,1302,0,1712,2024-04-28 19:21:15.90502,100
337912,2712,573,908,0,0,2024-04-28 19:21:30.135642,0
337913,2449,564,1960,0,1716,2024-04-28 19:21:30.378237,40
337915,2674,573,1128,2,1860,2024-04-28 19:22:37.720213,83
337916,2688,574,900,0,1732,2024-04-28 19:22:46.566257,0
337917,2705,573,1141,0,1788,2024-04-28 19:23:05.416127,100
337918,2665,573,1472,0,1804,2024-04-28 19:24:10.761764,50
337919,2695,567,1658,0,0,2024-04-28 19:24:23.09676,0
337920,2718,573,864,0,1692,2024-04-28 19:24:24.282368,100
337921,2668,571,1638,0,1708,2024-04-28 19:24:29.275393,100
337922,2695,567,1658,0,0,2024-04-28 19:24:56.88438,0
337923,2766,574,720,0,1788,2024-04-28 19:25:19.856451,100
337924,2688,574,931,0,1772,2024-04-28 19:25:42.699775,20
337926,2683,571,1236,0,1672,2024-04-28 19:25:52.583921,0
337928,2688,574,1336,0,1636,2024-04-28 19:26:43.675438,100
337929,2695,567,1662,0,0,2024-04-28 19:26:46.771418,0
337930,2666,574,875,0,1672,2024-04-28 19:27:16.312267,100
337932,2683,571,1232,0,1788,2024-04-28 19:27:52.652642,0
337933,2688,574,932,0,1656,2024-04-28 19:27:54.472642,20
337934,2695,567,1830,0,1716,2024-04-28 19:28:24.453572,100
337936,2688,574,933,0,1756,2024-04-28 19:28:51.885659,80
337937,2698,573,964,0,0,2024-04-28 19:29:41.191869,0
337939,2674,573,1243,0,1860,2024-04-28 19:29:45.665278,83
337940,2665,573,1018,0,1804,2024-04-28 19:30:13.76724,50
337938,2696,574,848,0,1636,2024-04-28 19:29:44.469186,100
337941,2665,573,1018,0,1732,2024-04-28 19:31:10.220945,100
337942,2693,574,719,0,1732,2024-04-28 19:31:32.350604,100
337943,2728,573,1091,0,1632,2024-04-28 19:31:47.645713,50
337944,2674,573,1115,2,1860,2024-04-28 19:31:57.184421,83
337945,2683,571,954,0,1764,2024-04-28 19:32:27.279762,100
337946,2277,573,888,0,1740,2024-04-28 19:32:48.799113,66
337947,2664,573,1027,0,1812,2024-04-28 19:33:33.830693,100
337948,1686,620,8748,0,1836,2024-04-28 19:34:40.683048,100
337949,2674,573,1097,0,1740,2024-04-28 19:34:51.221789,100
337950,2277,573,902,0,1652,2024-04-28 19:36:00.62589,100
337951,1452,620,7460,0,1872,2024-04-28 19:36:13.090505,0
337952,2449,564,2407,7989,1676,2024-04-28 19:36:34.98339,20
337953,1452,620,7462,0,1864,2024-04-28 19:37:28.856686,45
337954,2657,564,1301,3994,1652,2024-04-28 19:37:53.358353,20
337955,2449,564,1585,7992,1728,2024-04-28 19:39:15.169246,20
337956,2728,573,977,0,1748,2024-04-28 19:39:38.061793,100
337957,2698,573,982,0,1728,2024-04-28 19:40:43.955511,83
337960,2698,573,1304,0,1640,2024-04-28 19:41:13.342529,50
337959,2657,564,1302,4533,1720,2024-04-28 19:41:12.948194,0
337961,2653,573,1136,0,1752,2024-04-28 19:41:24.515843,100
337958,2712,573,931,0,1784,2024-04-28 19:41:08.562508,16
337962,2657,564,1306,3997,1748,2024-04-28 19:41:54.072086,40
337963,2698,573,1137,2,1732,2024-04-28 19:42:30.730284,100
337964,2712,573,1001,0,1692,2024-04-28 19:42:58.867653,16
337965,2653,574,1469,0,1636,2024-04-28 19:43:09.881179,100
337966,2712,573,1137,0,1716,2024-04-28 19:43:22.447388,100
337967,1452,620,7506,0,1820,2024-04-28 19:44:51.458834,100
337968,2712,573,931,0,1752,2024-04-28 19:45:00.695149,100
337969,2449,567,3597,0,1816,2024-04-28 19:45:41.817381,0
337971,2657,564,1338,1997,1748,2024-04-28 19:46:38.874554,80
337973,2657,564,1354,0,1792,2024-04-28 19:47:52.115208,80
337974,2349,571,1194,0,0,2024-04-28 19:48:15.148221,0
337975,2706,573,1076,0,1844,2024-04-28 19:48:40.194886,100
337976,2734,574,1114,0,1768,2024-04-28 19:48:57.412819,100
337977,1452,620,7334,0,1752,2024-04-28 19:49:46.042081,100
337978,2364,569,1206,0,0,2024-04-28 19:50:08.802837,0
337979,2667,574,955,0,1692,2024-04-28 19:50:12.468683,100
337980,2731,573,1186,0,1788,2024-04-28 19:50:15.955671,50
337982,2657,564,1354,0,1712,2024-04-28 19:51:32.367444,100
337983,2723,573,1016,0,1776,2024-04-28 19:52:22.574657,100
337984,2657,564,1354,3,1672,2024-04-28 19:52:40.764573,100
337985,1451,620,5720,2,1700,2024-04-28 19:52:56.794635,0
337986,1451,620,5716,0,1820,2024-04-28 19:53:32.326926,81
337987,1451,620,5722,0,1836,2024-04-28 19:53:48.071992,81
337988,2664,574,1052,0,1652,2024-04-28 19:54:05.065085,100
337989,2657,564,1492,0,1628,2024-04-28 19:56:09.979557,100
337990,2657,564,1498,0,1724,2024-04-28 19:57:50.75045,100
337991,2675,564,1304,0,1716,2024-04-28 19:59:27.293607,100
337992,2675,567,1830,0,1636,2024-04-28 19:59:56.323166,100
337993,2657,564,1535,0,1736,2024-04-28 19:59:56.689989,100
337994,2675,569,1800,0,1720,2024-04-28 20:00:27.163984,100
337995,2675,571,823,0,1736,2024-04-28 20:00:58.523095,100
337996,2728,574,987,0,1716,2024-04-28 20:01:12.965108,40
337997,2675,573,802,0,1784,2024-04-28 20:01:27.948906,100
337998,2675,574,965,0,1720,2024-04-28 20:02:07.377718,100
337999,2728,574,987,0,1732,2024-04-28 20:02:17.07858,40
338000,2731,573,1011,0,1684,2024-04-28 20:03:38.31933,100
338001,2277,574,1180,0,1716,2024-04-28 20:06:49.143816,100
338002,2690,573,1218,0,1740,2024-04-28 20:07:35.91526,100
338003,2349,571,1144,0,1736,2024-04-28 20:08:23.572721,100
338004,2665,574,1054,0,1720,2024-04-28 20:09:16.46891,100
338005,2364,569,1053,0,1672,2024-04-28 20:09:49.855788,0
338006,2690,573,1251,0,1688,2024-04-28 20:10:15.226323,100
338007,1004,574,1137,0,1764,2024-04-28 20:11:30.41903,0
338008,2697,573,1258,0,1740,2024-04-28 20:11:40.26214,100
338009,2674,574,1134,0,1712,2024-04-28 20:11:46.297074,100
338010,1004,574,1470,0,1728,2024-04-28 20:11:57.18144,100
338011,1004,573,1137,0,1736,2024-04-28 20:12:25.874755,100
338012,2728,574,995,0,1716,2024-04-28 20:13:04.389855,100
338013,1451,620,5785,0,1836,2024-04-28 20:14:47.991138,81
338014,2655,573,913,1,1800,2024-04-28 20:15:04.761762,83
338015,2655,573,917,0,1736,2024-04-28 20:16:36.002074,100
338016,2683,573,1167,0,1732,2024-04-28 20:18:28.055389,50
338017,2683,573,1135,0,1692,2024-04-28 20:19:06.56141,50
338018,2698,574,679,0,1752,2024-04-28 20:20:38.402939,0
338019,2683,573,1236,0,1748,2024-04-28 20:22:44.426173,50
338020,2698,574,679,0,1764,2024-04-28 20:23:41.702284,100
338021,1451,620,5732,0,1788,2024-04-28 20:24:01.837477,81
338022,2697,574,1469,0,1716,2024-04-28 20:25:51.987379,100
338023,2712,574,1864,0,1712,2024-04-28 20:26:32.152511,100
338024,1451,620,5733,0,1748,2024-04-28 20:29:25.826311,100
338025,2654,573,1300,0,1728,2024-04-28 20:30:00.57935,100
338026,4,620,41,108,7272,2024-04-28 20:30:03.338297,9
338027,2707,569,2072,9974,1700,2024-04-28 20:31:29.987283,0
338028,2707,569,2077,0,1720,2024-04-28 20:32:20.898347,0
338029,2655,574,1092,0,1676,2024-04-28 20:33:28.317982,100
338030,2710,574,1487,0,1708,2024-04-28 20:35:31.180545,100
338031,2712,569,1470,0,1716,2024-04-28 20:35:52.337217,0
338032,4,620,6717,143,7320,2024-04-28 20:35:55.279449,100
338033,2712,569,1960,5,5528,2024-04-28 20:38:29.418953,0
338034,2707,569,2365,0,1640,2024-04-28 20:38:58.240177,0
338035,2712,569,1960,3,5536,2024-04-28 20:39:05.705871,0
338036,2706,574,1291,0,1636,2024-04-28 20:42:18.594676,20
338037,1273,620,6314,178,7980,2024-04-28 20:43:17.342836,100
338038,2654,574,746,0,1720,2024-04-28 20:43:19.633224,100
338039,2718,574,1469,0,1760,2024-04-28 20:44:53.459209,100
338040,2770,576,2033,2,1740,2024-04-28 20:46:25.763069,60
338041,2712,569,1953,0,1712,2024-04-28 20:47:06.405253,100
338042,1699,620,6717,112,7316,2024-04-28 20:47:08.079917,100
338043,2707,569,2401,0,1716,2024-04-28 20:48:12.92662,0
338044,2770,576,2033,0,1756,2024-04-28 20:48:24.108427,100
338045,2707,569,2397,0,1788,2024-04-28 20:50:40.433272,20
338047,2707,569,2399,0,1636,2024-04-28 20:53:17.934987,80
338048,1889,620,3578,124,7336,2024-04-28 20:53:57.284871,0
338049,1889,620,3574,112,7336,2024-04-28 20:55:16.147443,0
338050,1889,620,3543,131,7332,2024-04-28 20:56:29.388895,0
338051,2710,571,760,0,1704,2024-04-28 20:57:00.202941,100
338052,2706,574,1318,1,1752,2024-04-28 20:59:25.36192,20
338053,2766,573,805,0,1696,2024-04-28 21:00:07.431333,100
338054,2707,569,2419,0,1756,2024-04-28 21:01:35.793613,100
338056,2707,569,2414,0,1720,2024-04-28 21:02:50.022064,100
338057,1274,620,14353,0,0,2024-04-28 21:03:37.538933,0
338058,2706,574,1227,0,1712,2024-04-28 21:05:20.932532,20
338059,2706,574,1457,0,1760,2024-04-28 21:07:00.429483,100
338060,2364,569,1380,0,1716,2024-04-28 21:08:49.877294,80
338061,2684,564,1141,0,0,2024-04-28 21:10:00.591167,0
338062,2731,574,975,10,1904,2024-04-28 21:12:33.787845,0
338063,2731,574,754,0,1708,2024-04-28 21:13:28.22752,0
338064,2707,569,2409,0,1724,2024-04-28 21:15:52.58135,100
338065,2731,574,960,1,1576,2024-04-28 21:23:02.678716,0
338066,2518,567,3188,0,1820,2024-04-28 21:24:47.067415,0
338067,2349,569,1647,0,1716,2024-04-28 21:34:12.922939,0
338068,2349,569,1664,0,1724,2024-04-28 21:37:24.829541,0
338069,1889,620,3757,0,0,2024-04-28 21:37:32.244687,0
338070,1889,620,3578,113,7300,2024-04-28 21:38:59.79916,0
338071,2349,569,1665,0,1792,2024-04-28 21:41:19.1249,0
338072,2349,569,2250,3,1712,2024-04-28 21:41:51.568272,0
338074,2349,569,2099,0,0,2024-04-28 21:45:29.717204,0
338075,1274,620,13939,0,1904,2024-04-28 21:46:57.520861,100
338076,1889,620,3513,95,7332,2024-04-28 21:47:45.791897,0
338077,1889,620,3501,106,7288,2024-04-28 21:56:37.288641,0
338078,2518,567,2983,0,1672,2024-04-28 22:01:42.15176,0
338079,2518,567,3033,3,5504,2024-04-28 22:05:10.151461,0
338080,2625,569,996,0,1716,2024-04-28 22:05:45.957416,100
338081,2518,567,3030,4,5480,2024-04-28 22:06:52.613655,0
338082,2456,569,1563,0,0,2024-04-28 22:11:20.426635,0
338083,2456,569,1557,0,1716,2024-04-28 22:12:09.526428,100
338084,1889,620,3548,116,7288,2024-04-28 22:23:18.513029,0
338085,1889,620,3485,114,7336,2024-04-28 22:24:17.536198,0
338086,1889,620,3358,109,7292,2024-04-28 22:42:24.176186,0
338087,2625,564,1581,0,1788,2024-04-28 22:47:58.814206,100
338088,2456,571,756,0,1672,2024-04-28 23:05:03.62255,100
338089,2703,573,1137,0,1748,2024-04-28 23:24:22.875987,100
338090,1889,620,3318,124,7324,2024-04-28 23:26:18.864845,0
338091,2703,574,762,0,1676,2024-04-28 23:53:30.648738,100
338092,1562,620,7708,0,0,2024-04-29 00:10:13.503207,0
338093,1338,620,9377,9,1900,2024-04-29 00:32:38.906242,0
338094,1338,620,9328,8,1864,2024-04-29 00:33:35.16047,100
338095,1832,621,1292,4445,22120,2024-04-29 00:35:25.997105,26
338096,1832,621,1990,4234,21200,2024-04-29 00:36:19.738023,26
338097,1832,621,1288,4450,22120,2024-04-29 00:43:32.211947,26
338098,1832,621,1273,4216,22116,2024-04-29 00:45:40.148342,26
338099,1832,621,1313,3650,22116,2024-04-29 01:00:40.06046,100
338100,1832,621,1276,659,14452,2024-04-29 01:05:57.09625,0
338101,1832,621,1310,3670,22120,2024-04-29 01:08:37.598927,100
338103,1149,620,7394,0,1752,2024-04-29 01:36:09.955292,0
338105,1548,621,2035,336,6800,2024-04-29 10:29:09.96359,33
338106,2349,569,1336,0,1732,2024-04-29 12:55:24.835077,0
338107,2349,569,1242,0,0,2024-04-29 13:01:02.81078,0
338108,2349,569,1314,0,1764,2024-04-29 13:06:42.187397,0
338109,2349,569,1395,0,1712,2024-04-29 13:25:25.680351,100
338110,1213,620,9140,0,1844,2024-04-29 13:26:17.989843,45
338111,1213,620,9280,0,1796,2024-04-29 13:30:23.531591,0
338112,1213,620,9280,0,1844,2024-04-29 13:31:14.039501,100
338113,1888,620,6901,0,0,2024-04-29 13:45:29.791064,0
338114,1338,620,9066,10,1836,2024-04-29 16:00:30.989114,100
338115,1384,620,6787,0,1752,2024-04-29 16:11:17.618287,100
338116,1548,621,2035,7,1976,2024-04-29 16:31:47.666106,33
338117,1548,621,2108,337,6324,2024-04-29 16:40:17.467782,0
338118,1575,620,6416,0,0,2024-04-29 16:43:04.888581,0
338119,1548,621,2234,335,6324,2024-04-29 16:43:40.845345,33
338120,1548,621,2234,1496,8668,2024-04-29 16:44:36.883456,33
338121,1575,620,6436,0,1752,2024-04-29 16:46:22.860663,100
338122,1623,620,6813,0,1668,2024-04-29 16:46:48.527628,0
338123,1548,621,2234,1479,11012,2024-04-29 16:47:08.722085,33
338124,1465,564,1788,0,0,2024-04-29 16:49:35.571664,0
338125,1465,564,1852,0,1720,2024-04-29 16:50:11.732109,100
338126,1623,620,7917,18,1904,2024-04-29 17:07:14.252168,0
338127,1548,621,2331,24,8664,2024-04-29 17:07:38.881636,0
338128,1548,621,2333,1473,8668,2024-04-29 17:07:50.329961,33
338129,1623,620,7917,21,1904,2024-04-29 17:11:48.629295,0
338130,1623,620,7917,20,1900,2024-04-29 17:15:33.144974,0
338131,1623,620,7938,21,1904,2024-04-29 17:25:43.943281,0
338132,1532,620,9797,0,0,2024-04-29 17:44:10.763489,0
338133,1548,621,2333,1511,15700,2024-04-29 17:46:13.632799,33
338134,1532,620,9799,0,1808,2024-04-29 17:48:09.984307,0
338135,1532,620,9816,0,1752,2024-04-29 17:50:01.87039,0
338136,1532,620,9283,0,1788,2024-04-29 18:05:52.857923,0
338137,1149,620,10716,0,1712,2024-04-29 18:07:20.696362,100
338138,1149,620,10708,0,1844,2024-04-29 18:07:40.861532,100
338139,1532,620,8198,0,1848,2024-04-29 18:09:10.863028,0
338141,1384,620,3296,99,7340,2024-04-29 18:30:57.234487,0
338142,1384,620,3297,126,7312,2024-04-29 18:33:10.49236,0
338143,1384,620,32,124,7304,2024-04-29 18:37:23.442382,0
338144,1384,620,32,118,7320,2024-04-29 18:37:42.813735,0
338145,1543,621,2047,169,10416,2024-04-29 18:39:02.200211,26
338146,1543,621,2049,181,11980,2024-04-29 18:41:39.182692,26
338147,1543,621,2054,147,11980,2024-04-29 18:42:42.196677,26
338148,1543,621,2038,179,11980,2024-04-29 18:49:00.388909,26
338149,1543,621,2262,173,11980,2024-04-29 18:51:11.707987,26
338150,1543,621,2281,170,11980,2024-04-29 18:53:24.825038,26
338151,1543,621,2288,158,11980,2024-04-29 18:55:43.539698,33
338152,1543,621,2307,171,15100,2024-04-29 18:59:48.802451,33
338153,2435,569,1383,0,1720,2024-04-29 19:07:49.785977,20
338154,1543,621,1917,3150,18092,2024-04-29 19:08:07.431684,100
338155,1543,621,1984,6657,72392,2024-04-29 19:08:40.669334,0
338156,1543,621,2219,149,15104,2024-04-29 19:10:49.54099,33
338157,1543,621,2090,130,7300,2024-04-29 19:19:09.7335,0
338158,1543,621,2084,158,8864,2024-04-29 19:21:05.280523,33
338159,1543,621,1738,166,15168,2024-04-29 19:22:40.584504,33
338160,1543,621,2558,3258,18092,2024-04-29 19:25:00.210697,100
338161,1543,621,1739,2569,103716,2024-04-29 19:28:46.684716,100
338162,1543,621,2119,0,0,2024-04-29 19:32:07.349567,0
338163,1543,621,2111,2462,103652,2024-04-29 19:32:44.568585,0
338164,1543,621,2115,2469,103652,2024-04-29 19:33:13.171474,100
338165,1543,621,2073,2480,103652,2024-04-29 19:39:06.35327,100
338166,2731,574,944,0,1636,2024-04-29 19:41:05.731107,0
338167,2731,574,957,0,1636,2024-04-29 19:45:31.476685,100
338168,1508,621,2022,671,189348,2024-04-29 19:51:07.157963,100
338169,2514,569,2945,0,1736,2024-04-29 20:09:00.795963,40
338171,1623,620,7756,4,1748,2024-04-29 20:32:50.106912,0
338172,1510,621,1904,3086,18092,2024-04-29 20:51:47.799314,100
338173,1404,621,801,19965,3264,2024-04-29 21:57:01.93124,33
338174,1224,621,3124,36,2560,2024-04-29 22:02:56.087991,33
338175,2723,569,1229,2,1896,2024-04-29 22:04:30.614373,0
338176,1404,621,1224,19966,3264,2024-04-29 22:10:09.031131,0
338177,1432,620,5432,0,1784,2024-04-29 22:12:02.064032,0
338178,2723,569,1305,0,1900,2024-04-29 22:12:25.198573,0
338179,1432,620,5432,0,1808,2024-04-29 22:13:07.88178,0
338180,2723,569,1316,0,1900,2024-04-29 22:13:10.032206,0
338181,1224,621,2884,42,2560,2024-04-29 22:13:27.600894,33
338182,1224,621,3115,28,2016,2024-04-29 22:14:28.316749,0
338183,2723,569,1360,2,1676,2024-04-29 22:14:48.096958,20
338184,2723,569,1386,0,1640,2024-04-29 22:19:14.599633,100
